Price,Make,Model,Year,Mileage (km),Color,Transmission,Fuel Type,Body Type,Condition,City,Governorate,Age,mileage_band
750000,Toyota,Corolla,2013,166000.0,Beige,Automatic,Gas,Sedan,Used,Beni Suef,Beni Suef,13,120-200K
760000,Ford,Kuga,2016,100000.0,White,Automatic,Gas,Hatchback,Used,Tagamo3 - New Cairo,Cairo,10,60-120K
155000,Other,Other Make DFM,1997,0.0,Dark red,Manual,Diesel,Sedan,Used,Cairo,Cairo,29,0-20K
8750000,BMW,740,2024,2000.0,Dark blue,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,2,0-20K
3750000,BMW,420,2023,44000.0,Red,Automatic,Gas,Convertible,Used,Heliopolis,Cairo,3,20-60K
500000,Nissan,Sunny,2018,260000.0,Bronze,Automatic,Gas,Sedan,Used,El Hamoul,Kafr el-Sheikh,8,200K+
350000,Renault,Logan,2013,190000.0,Silver,Automatic,Gas,Sedan,Used,Mokattam,Cairo,13,120-200K
1075000,BMW,320i,2013,154000.0,Black,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,13,120-200K
750000,Citroën,C3,2022,115000.0,Cyan,Automatic,Gas,Hatchback,Used,Tagamo3 - New Cairo,Cairo,4,60-120K
250000,Daewoo,Lanos,2002,0.0,White,Manual,Gas,Sedan,Used,Mansoura,Dakahlia,24,0-20K
430000,Hyundai,Matrix,2005,200000.0,Black,Automatic,Gas,Hatchback,Used,Mansoura,Dakahlia,21,120-200K
515000,Renault,Fluence,2017,182000.0,Gray,Automatic,Gas,Sedan,Used,El Haram,Giza,9,120-200K
355000,Geely,Emgrand X7,2016,130000.0,Black,Manual,Gas,Sedan,Used,Asyut,Asyut,10,120-200K
900000,MG,One,2024,30000.0,White,Automatic,Gas,SUV,Used,Alexandria,Alexandria,2,20-60K
1700000,Seat,Tarraco,2021,145000.0,White,Automatic,Gas,SUV,Used,Ismailia,Ismailia,5,120-200K
1180000,Peugeot,508,2020,200000.0,Dark red,Automatic,Gas,Sedan,Used,Mohandessin,Giza,6,120-200K
660000,Kia,Cerato,2010,150000.0,Silver,Automatic,Gas,Sedan,Used,Mokattam,Cairo,16,120-200K
650000,Renault,Sandero Step Way,2021,50000.0,Dark red,Automatic,Gas,Hatchback,Used,Kafr el-Sheikh,Kafr el-Sheikh,5,20-60K
125000,Mitsubishi,Lancer,1990,270000.0,Other,Manual,Gas,Sedan,Used,Hadayek October,Giza,36,200K+
850000,MG,ZS,2026,1000.0,Silver,Automatic,Gas,SUV,Used,Alexandria,Alexandria,0,0-20K
7000000,Toyota,Land Cruiser,2023,50000.0,White,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,3,20-60K
125000,Hyundai,Excel,1996,200000.0,Blue,Manual,Gas,Sedan,Used,Hadayek October,Giza,30,120-200K
900000,Kia,Cerato,2022,60000.0,White,Automatic,Gas,Sedan,Used,Alexandria,Alexandria,4,20-60K
180000,Renault,Megane,2001,330580.0,Silver,Manual,Gas,Sedan,Used,Faisal,Giza,25,200K+
3300000,Audi,Q8,2019,89000.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,7,60-120K
430000,Daewoo,Lacetti,2007,240000.0,Black,Automatic,Natural Gas,Hatchback,Used,Rosetta,Beheira,19,200K+
310000,Proton,Gen 2,2010,279000.0,Gray,Manual,Gas,Sedan,Used,El Tagamoa El Khames,Cairo,16,200K+
1700000,Hyundai,Tucson GDI,2019,58000.0,Dark blue,Automatic,Diesel,SUV,Used,Mansoura,Dakahlia,7,20-60K
195000,Geely,Maple,2010,0.0,Dark blue,Manual,Gas,Sedan,Used,Badr City,Cairo,16,0-20K
315000,Chevrolet,Lanos,2012,230000.0,Dark red,Manual,Gas,Sedan,Used,Obour City,Cairo,14,200K+
1200000,Skoda,Superb,2018,120000.0,Petroleum,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,8,60-120K
850000,Hyundai,Creta,2017,125000.0,Black,Automatic,Gas,SUV,Used,Dokki,Giza,9,120-200K
690000,Ford,Fusion,2015,325000.0,Silver,Automatic,Gas,Sedan,Used,6 October,Giza,11,200K+
230000,Kia,Sephia,2000,235000.0,Gold,Automatic,Diesel,Sedan,Used,Helwan,Cairo,26,200K+
670000,Hyundai,Solaris,2016,91000.0,Dark red,Automatic,Gas,Sedan,Used,Alexandria,Alexandria,10,60-120K
305000,Daewoo,Juliet,2005,169000.0,Silver,Manual,Gas,Hatchback,Used,El Haram,Giza,21,120-200K
1200000,Skoda,Superb,2018,187999.0,Petroleum,Automatic,Diesel,Sedan,Used,Tagamo3 - New Cairo,Cairo,8,120-200K
770000,MG,5,2021,80000.0,Red,Automatic,Diesel,Sedan,Used,Cairo,Cairo,5,60-120K
1725000,Peugeot,3008,2021,64000.0,White,Automatic,Gas,SUV,Used,Nasr city,Cairo,5,60-120K
2300000,BMW,740,2019,250000.0,Black,Automatic,Gas,Sedan,Used,El Shorouk,Cairo,7,200K+
380000,Opel,Vectra,2007,291000.0,Other,Manual,Gas,Sedan,Used,Madinaty,Cairo,19,200K+
385000,Renault,Logan,2016,300000.0,Silver,Automatic,Gas,Sedan,Used,Pyramids Gardens,Giza,10,200K+
330000,Suzuki,Alto,2019,67000.0,Silver,Manual,Gas,Hatchback,Used,Zezenia,Alexandria,7,60-120K
750000,Chery,Tiggo 8,2022,60000.0,White,Automatic,Gas,SUV,Used,Mahta Al Raml,Alexandria,4,20-60K
605000,Nissan,Sentra,2014,120000.0,Dark red,Automatic,Gas,Sedan,Used,Nasr city,Cairo,12,60-120K
600000,Kia,Cerato,2013,190000.0,Gray,Automatic,Gas,Sedan,Used,Miamy,Alexandria,13,120-200K
1050000,Honda,Civic,2017,125000.0,Black,Automatic,Gas,Sedan,Used,Minya Al Qamh,Sharqia,9,120-200K
450000,Chevrolet,Aveo,2015,139000.0,Dark red,Automatic,Gas,Sedan,Used,Zagazig,Sharqia,11,120-200K
380000,Chevrolet,Optra,2016,0.0,Silver,Automatic,Gas,Sedan,Used,Cairo,Cairo,10,0-20K
650000,Hyundai,Elantra,2015,120000.0,Silver,Automatic,Gas,Sedan,Used,Elmansheya,Alexandria,11,60-120K
650000,Toyota,Yaris,2017,90000.0,Dark grey,Automatic,Gas,Sedan,Used,Alexandria,Alexandria,9,60-120K
1200000,Skoda,Kodiaq,2019,40000.0,White,Automatic,Gas,SUV,Used,Smouha,Alexandria,7,20-60K
800000,Chery,Tiggo 8,2025,5000.0,Dark red,Automatic,Gas,SUV,Used,Alexandria,Alexandria,1,0-20K
1650000,BMW,X1,2021,60000.0,Dark blue,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,5,20-60K
520000,Kia,Picanto,2014,190000.0,Silver,Automatic,Gas,Hatchback,Used,Sohag,Sohag,12,120-200K
2850000,Mercedes,CLA 200,2025,40000.0,White,Automatic,Gas,Sedan,Used,Sheikh Zayed City,Giza,1,20-60K
1495000,Kia,Sportage,2021,100000.0,Dark blue,Automatic,Gas,SUV,Used,Nasr city,Cairo,5,60-120K
350000,Chevrolet,Aveo,2012,400000.0,Black,Automatic,Gas,Sedan,Used,Sheikh Zayed City,Giza,14,200K+
780000,Opel,Crossland,2021,0.0,Black,Automatic,Diesel,SUV,Used,Maadi,Cairo,5,0-20K
2150000,BMW,320,2017,17000.0,Black,Automatic,Gas,Sedan,Used,Nasr city,Cairo,9,0-20K
880000,Ssang Yong,Tivoli XLV,2019,74000.0,White,Automatic,Gas,SUV,Used,Nasr city,Cairo,7,60-120K
260000,Daewoo,Nubira 2,2005,0.0,Green,Automatic,Gas,Sedan,Used,Hurghada,Red Sea,21,0-20K
4050000,Porsche,Cayenne S,2019,80000.0,Brown,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,7,60-120K
1000000,Nissan,Qashqai,2017,50000.0,Black,Automatic,Gas,SUV,Used,Mansoura,Dakahlia,9,20-60K
850000,Hyundai,Tucson GDI,2017,100000.0,Silver,Automatic,Gas,SUV,Used,Smouha,Alexandria,9,60-120K
7900000,Mercedes,GLS,2024,20000.0,Silver,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,2,0-20K
10000000,Land Rover,Range Rover Vogue,2022,45000.0,Black,Automatic,Gas,SUV,Used,Heliopolis,Cairo,4,20-60K
280000,Fiat,Punto,2011,270000.0,Dark red,Manual,Gas,Hatchback,Used,Giza,Giza,15,200K+
1150000,Volkswagen,ID 4,2022,87000.0,Dark blue,Automatic,Electric,SUV,Used,Tagamo3 - New Cairo,Cairo,4,60-120K
910000,MG,5,2025,56.0,Dark red,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,1,0-20K
310000,Chevrolet,Aveo,2008,240000.0,Silver,Manual,Gas,Sedan,Used,Madinaty,Cairo,18,200K+
580000,Toyota,Corolla,2006,193000.0,Dark blue,Automatic,Gas,Sedan,Used,Ashmoun,Monufia,20,120-200K
5750000,Mercedes,GLE,2024,35000.0,Black,Automatic,Gas,SUV,Used,Sheikh Zayed City,Giza,2,20-60K
350000,Chevrolet,Aveo,2013,0.0,Dark red,Manual,Gas,Sedan,Used,Cairo,Cairo,13,0-20K
700000,Opel,Crossland,2018,133000.0,Red,Automatic,Gas,SUV,Used,Damietta,Damietta,8,120-200K
250000,Proton,Waja,2005,220000.0,Black,Manual,Diesel,Sedan,Used,Alexandria,Alexandria,21,200K+
600000,Kia,Forte,2009,224758.0,Silver,Automatic,Diesel,Sedan,Used,Cairo,Cairo,17,200K+
1450000,Jeep,Wrangler,2016,240000.0,Black,Automatic,Gas,SUV,Used,Sheikh Zayed City,Giza,10,200K+
570000,Renault,Logan,2021,226000.0,Dark red,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,5,200K+
240000,Daewoo,Nubira 2,2006,400000.0,Dark blue,Manual,Diesel,Sedan,Used,6 October,Giza,20,200K+
2800000,Mercedes,C 180,2025,10478.0,White,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,1,0-20K
240000,Chevrolet,Aveo,2006,189000.0,Silver,Manual,Gas,Sedan,Used,6 October,Giza,20,120-200K
3450000,Land Rover,Velar,2021,100000.0,Gray,Automatic,Gas,SUV,Used,Sheikh Zayed City,Giza,5,60-120K
430000,Hyundai,Matrix,2007,226000.0,Black,Manual,Gas,Hatchback,Used,Tagamo3 - New Cairo,Cairo,19,200K+
875000,Hyundai,Creta,2017,165000.0,Silver,Automatic,Gas,SUV,Used,Delengat,Beheira,9,120-200K
1000000,Changan,CS 35,2025,26000.0,White,Automatic,Gas,SUV,Used,6 October,Giza,1,20-60K
850000,MG,5,2024,45000.0,White,Automatic,Gas,Sedan,Used,El Minya,El Minya,2,20-60K
400000,Chevrolet,Frontera,1999,215000.0,Silver,Automatic,Diesel,SUV,Used,Kafr el-Sheikh,Kafr el-Sheikh,27,200K+
650000,Chevrolet,Optra,2023,0.0,Blue,Automatic,Gas,Sedan,Used,Ismailia,Ismailia,3,0-20K
285000,Renault,Logan,2013,290000.0,Dark red,Manual,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,13,200K+
635000,Nissan,Qashqai,2015,288000.0,White,Automatic,Gas,SUV,Used,Cairo,Cairo,11,200K+
135000,Mazda,323,1990,170.0,Silver,Automatic,Gas,Sedan,Used,Al Tagamoa El Awal,Cairo,36,0-20K
1450000,MG,HS,2026,19999.0,Dark red,Automatic,Gas,SUV,Used,Badr City,Cairo,0,0-20K
260000,Kia,Rio,2000,290000.0,Gold,Automatic,Gas,Sedan,Used,Tanta,Gharbia,26,200K+
630000,Suzuki,Sx4,2017,160000.0,Blue,Automatic,Gas,SUV,Used,El Shorouk,Cairo,9,120-200K
1050000,BMW,316,2015,260000.0,Black,Automatic,Gas,Sedan,Used,Madinaty,Cairo,11,200K+
1100000,Baic,X55,2025,65000.0,White,Automatic,Gas,SUV,Used,6 October,Giza,1,60-120K
2200000,Jaguar,XF,2017,50000.0,Black,Automatic,Gas,Sedan,Used,Nasr city,Cairo,9,20-60K
1650000,Kia,Sportage,2022,50000.0,White,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,4,20-60K
4950000,Xiaomi,SU7,2025,6000.0,Black,Automatic,Electric,Sedan,Used,Tagamo3 - New Cairo,Cairo,1,0-20K
12600000,Land Rover,Range Rover Vogue,2024,20000.0,Black,Automatic,Gas,SUV,Used,Heliopolis,Cairo,2,0-20K
400000,Hyundai,I10,2013,77000.0,Silver,Manual,Diesel,Hatchback,Used,Alexandria,Alexandria,13,60-120K
1250000,Mercedes,C 180,2014,219999.0,Black,Automatic,Gas,Sedan,Used,Cairo,Cairo,12,200K+
900000,Jeep,Renegade,2018,63000.0,White,Automatic,Gas,Sedan,Used,Madinaty,Cairo,8,60-120K
460000,Lada,Granta,2022,60000.0,Gray,Automatic,Gas,Sedan,Used,Nasr city,Cairo,4,20-60K
800000,Kia,Cerato,2012,50000.0,Dark red,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,14,20-60K
660000,Renault,Duster,2018,100000.0,White,Automatic,Gas,Hatchback,Used,Heliopolis,Cairo,8,60-120K
3800000,Mercedes,E 200,2021,20000.0,Gray,Automatic,Gas,Sedan,Used,6 October,Giza,5,0-20K
260000,Fiat,Punto,2009,0.0,Black,Manual,Diesel,Hatchback,Used,Maadi,Cairo,17,0-20K
675000,Jeep,Cherokee,2009,170000.0,Dark grey,Automatic,Gas,SUV,Used,Maadi,Cairo,17,120-200K
730000,Renault,Taliant,2025,19000.0,Dark blue,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,1,0-20K
3300000,Mercedes,C 200,2023,17000.0,Black,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,3,0-20K
390000,Peugeot,301,2016,0.0,White,Manual,Gas,Sedan,Used,Alexandria,Alexandria,10,0-20K
290000,Hyundai,Atos,2010,125000.0,Silver,Automatic,Gas,Hatchback,Used,Helwan,Cairo,16,120-200K
800000,Opel,Crossland,2022,70000.0,Dark blue,Automatic,Gas,Hatchback,Used,Sheraton,Cairo,4,60-120K
1350000,Skoda,Octavia,2021,106000.0,Red,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,5,60-120K
800000,Nissan,Sunny,2025,20000.0,Black,Automatic,Gas,Sedan,Used,Obour City,Cairo,1,0-20K
1100000,Ssang Yong,Torres,2023,40000.0,White,Automatic,Gas,SUV,Used,Smouha,Alexandria,3,20-60K
1600000,Mercedes,E 280,2006,138000.0,Silver,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,20,120-200K
9600000,Porsche,911,2020,20000.0,Silver,Automatic,Gas,Coupe,Used,Tagamo3 - New Cairo,Cairo,6,0-20K
1500000,Mercedes,E 200,1994,70000.0,Black,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,32,60-120K
1290000,Peugeot,5008,2019,120000.0,White,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,7,60-120K
850000,Jeep,Liberty,2007,115000.0,Gray,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,19,60-120K
455000,Mitsubishi,Lancer Puma,2008,300000.0,Blue,Automatic,Gas,Sedan,Used,Al Tagamoa El Awal,Cairo,18,200K+
1000000,Mercedes,E 200,1998,75000.0,Other,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,28,60-120K
1750000,Mercedes,C 180,2015,143.0,Red,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,11,0-20K
1035000,Soueast,S 05,2026,17000.0,Gray,Automatic,Gas,Hatchback,Used,Nasr city,Cairo,0,0-20K
195000,Speranza,A113,2008,179000.0,Blue,Manual,Gas,Hatchback,Used,Mansoura,Dakahlia,18,120-200K
2950000,Mercedes,C 180,2022,40000.0,White,Automatic,Gas,Convertible,Used,Nasr city,Cairo,4,20-60K
1495000,Volkswagen,Passat,2021,89000.0,Brown,Automatic,Gas,Sedan,Used,Nasr city,Cairo,5,60-120K
245000,Speranza,A516,2009,224000.0,Gold,Manual,Gas,Sedan,Used,Nasr city,Cairo,17,200K+
650000,Hyundai,Elantra HD,2011,143.0,Silver,Automatic,Gas,Sedan,Used,Tanta,Gharbia,15,0-20K
230000,Speranza,A620,2008,500000.0,Dark red,Automatic,Gas,Sedan,Used,Cairo,Cairo,18,200K+
2200000,Mercedes,S 500,2008,33000.0,Red,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,18,20-60K
6390000,Audi,Q8,2024,7000.0,Gray,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,2,0-20K
600000,Nissan,Sunny,2020,146000.0,Gray,Automatic,Gas,Sedan,Used,Nasr city,Cairo,6,120-200K
630000,Ford,EcoSport,2018,128000.0,Dark blue,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,8,120-200K
690000,Chery,Arrizo 5,2025,50000.0,Black,Automatic,Gas,Sedan,Used,Nasr city,Cairo,1,20-60K
1850000,BMW,X5,2016,191000.0,Black,Automatic,Gas,SUV,Used,6 October,Giza,10,120-200K
285000,Daewoo,Lanos 2,2008,197000.0,Black,Manual,Gas,Sedan,Used,Dokki,Giza,18,120-200K
1900000,Hyundai,Tucson,2023,20000.0,Gray,Automatic,Gas,SUV,Used,Sohag,Sohag,3,0-20K
890000,Baic,U5 plus,2025,40000.0,Gray,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,1,20-60K
1000000,Nissan,Sentra,2026,45.0,Black,Automatic,Gas,Sedan,Used,Tanta,Gharbia,0,0-20K
480000,Opel,Astra,2013,231000.0,Brown,Automatic,Gas,Sedan,Used,6 October,Giza,13,200K+
550000,Toyota,Corolla,2003,270000.0,Silver,Automatic,Gas,Sedan,Used,El Faiyum,El Faiyum,23,200K+
875000,Kia,Cerato,2019,85000.0,Black,Automatic,Gas,Sedan,Used,El Shorouk,Cairo,7,60-120K
590000,Opel,Astra,2017,170000.0,Brown,Automatic,Gas,Sedan,Used,Nasr city,Cairo,9,120-200K
2850000,Mercedes,E 350,2018,92000.0,White,Automatic,Hybrid,Sedan,Used,Tagamo3 - New Cairo,Cairo,8,60-120K
430000,Peugeot,301,2015,194000.0,Black,Automatic,Gas,Sedan,Used,Helwan,Cairo,11,120-200K
700000,Chery,Tiggo 3,2023,120000.0,Black,Automatic,Natural Gas,SUV,Used,Heliopolis,Cairo,3,60-120K
285000,Geely,Pandino,2015,81000.0,Red,Manual,Gas,Hatchback,Used,Nasr city,Cairo,11,60-120K
1450000,Kia,Sportage,2022,58000.0,Dark grey,Automatic,Gas,SUV,Used,Alexandria,Alexandria,4,20-60K
160000,Fiat,Siena,2003,120000.0,Cyan,Manual,Gas,Sedan,Used,Tanta,Gharbia,23,60-120K
870000,Chery,Tiggo 7,2022,56000.0,Red,Automatic,Gas,SUV,Used,Nasr city,Cairo,4,20-60K
800000,Jeep,Grand Cherokee,2008,135020.0,Silver,Automatic,Gas,SUV,Used,Cairo,Cairo,18,120-200K
7750000,Porsche,Cayenne S,2024,17000.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,2,0-20K
720000,Chevrolet,Optra,2025,40000.0,Red,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,1,20-60K
1700000,BMW,320,2017,72000.0,Black,Automatic,Gas,Sedan,Used,Hadayek October,Giza,9,60-120K
1125000,Peugeot,2008,2021,95000.0,Dark blue,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,5,60-120K
3000000,Kia,Carnival,2024,20000.0,Black,Automatic,Gas,MPV,Used,Tagamo3 - New Cairo,Cairo,2,0-20K
860000,Citroën,C4,2020,200000.0,Black,Automatic,Gas,MPV,Used,Tagamo3 - New Cairo,Cairo,6,120-200K
725000,Nissan,Sunny,2023,88000.0,Gray,Automatic,Gas,Sedan,Used,Nasr city,Cairo,3,60-120K
1040000,MG,Rx5,2021,120000.0,Black,Automatic,Gas,Hatchback,Used,Nasr city,Cairo,5,60-120K
370000,Honda,City,2007,185.0,Red,Automatic,Natural Gas,Sedan,Used,Mansoura,Dakahlia,19,0-20K
530000,Renault,Fluence,2013,160000.0,Red,Automatic,Gas,Sedan,Used,Nasr city,Cairo,13,120-200K
1800000,Mercedes,C 180,2018,130000.0,Silver,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,8,120-200K
3270000,Mercedes,GLC 200,2020,92000.0,Silver,Automatic,Gas,SUV,Used,Heliopolis,Cairo,6,60-120K
2250000,Mini,Country man,2024,19000.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,2,0-20K
4250000,BMW,520,2024,35000.0,Dark blue,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,2,20-60K
630000,Toyota,Belta,2022,186000.0,Dark red,Automatic,Natural Gas,Sedan,Used,Nasr city,Cairo,4,120-200K
375000,Chevrolet,N200,2015,240000.0,Gray,Manual,Gas,MiniVans,Used,Sharqia,Sharqia,11,200K+
1995000,Mercedes,C 180,2024,3600.0,Black,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,2,0-20K
1390000,Kia,Sorento,2020,115000.0,Black,Automatic,Electric,SUV,Used,El Rehab,Cairo,6,60-120K
935000,Volkswagen,Transporter,2019,177000.0,White,Manual,Gas,MiniVans,Used,Cairo,Cairo,7,120-200K
640000,Toyota,Corolla,2013,200000.0,Silver,Automatic,Gas,Sedan,Used,Gharbia,Gharbia,13,120-200K
695000,Peugeot,508,2016,123000.0,Brown,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,10,120-200K
570000,Renault,Fluence,2015,115000.0,Gray,Automatic,Gas,Sedan,Used,6 October,Giza,11,60-120K
530000,Hyundai,Accent RB,2015,260000.0,Gray,Automatic,Diesel,Sedan,Used,Luxor,Luxor,11,200K+
600000,Fiat,Tipo,2021,120000.0,Champagne,Manual,Gas,Sedan,Used,Cairo,Cairo,5,60-120K
3000000,Jeep,Grand Cherokee,2019,79000.0,Dark grey,Automatic,Gas,SUV,Used,Nasr city,Cairo,7,60-120K
600000,Toyota,Corolla,2008,300000.0,Dark grey,Manual,Natural Gas,Sedan,Used,Madinaty,Cairo,18,200K+
160000,Opel,Astra,1997,175000.0,Red,Manual,Gas,Sedan,Used,Port Said,Port Said,29,120-200K
630000,Citroën,C Elysee,2019,71000.0,Yellow,Automatic,Gas,Sedan,Used,Nasr city,Cairo,7,60-120K
255000,Speranza,M11,2010,213000.0,Beige,Manual,Gas,Sedan,Used,El Tagamoa El Khames,Cairo,16,200K+
1020000,Fiat,500,2026,10000.0,Black,Automatic,Gas,SUV,Used,Ismailia,Ismailia,0,0-20K
2220000,Mercedes,C 180,2019,128000.0,Black,Automatic,Gas,Sedan,Used,Ismailia,Ismailia,7,120-200K
600000,Hyundai,Elantra MD,2012,137000.0,Gray,Automatic,Gas,Sedan,Used,Alexandria,Alexandria,14,120-200K
710000,Suzuki,Swift,2022,78000.0,Red,Automatic,Gas,Hatchback,Used,Ismailia,Ismailia,4,60-120K
465000,Toyota,Yaris,2008,230000.0,Black,Automatic,Gas,Sedan,Used,6 October,Giza,18,200K+
550000,Nissan,Juke,2014,314999.0,Dark red,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,12,200K+
735000,Opel,Astra,2020,106000.0,Dark grey,Automatic,Gas,Sedan,Used,Alexandria,Alexandria,6,60-120K
750000,Ssang Yong,Tivoli,2017,167644.0,White,Automatic,Gas,SUV,Used,Mansoura,Dakahlia,9,120-200K
210000,Scion,iQ,1999,300000.0,Gold,Automatic,Gas,Hatchback,Used,6 October,Giza,27,200K+
650000,Ford,Focus,2018,177000.0,Silver,Automatic,Gas,Sedan,Used,Madinaty,Cairo,8,120-200K
1390000,Lynkco,06,2026,1000.0,Gray,Automatic,Gas,SUV,Used,Abu Rawash,Cairo,0,0-20K
910000,Hyundai,Accent RB,2025,20000.0,Silver,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,1,0-20K
680000,Hyundai,Accent RB,2019,120000.0,Gray,Automatic,Gas,Sedan,Used,Zagazig,Sharqia,7,60-120K
730000,Toyota,Corolla,2012,215000.0,Silver,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,14,200K+
2500000,Kia,Sorento,2024,22000.0,Black,Automatic,Hybrid,SUV,Used,El Mahalla El Kubra,Gharbia,2,20-60K
970000,Hyundai,Elantra,2024,45000.0,Petroleum,Automatic,Gas,Sedan,Used,6 October,Giza,2,20-60K
1000000,Jetour,X70S,2022,49000.0,Black,Automatic,Gas,SUV,Used,Heliopolis,Cairo,4,20-60K
290000,Great Wall,C30,2014,250000.0,Dark grey,Automatic,Natural Gas,Sedan,Used,Helwan,Cairo,12,200K+
2600000,BMW,320i,2024,39000.0,Gray,Automatic,Gas,Sedan,Used,Heliopolis,Cairo,2,20-60K
740000,Nissan,Sunny,2026,19000.0,Gray,Automatic,Gas,Sedan,Used,Nasr city,Cairo,0,0-20K
450000,Toyota,Yaris,2012,92000.0,Black,Manual,Gas,Sedan,Used,Helwan,Cairo,14,60-120K
660000,Nissan,Sunny,2023,155000.0,Silver,Automatic,Gas,Sedan,Used,El Haram,Giza,3,120-200K
1000000,Nissan,Juke,2025,43999.0,Dark red,Automatic,Natural Gas,SUV,Used,6 October,Giza,1,20-60K
465000,Chevrolet,Optra,2016,177000.0,Bronze,Automatic,Gas,Sedan,Used,Nasr city,Cairo,10,120-200K
1200000,BMW,IX1,2012,45000.0,Dark red,Automatic,Gas,SUV,Used,Sheikh Zayed City,Giza,14,20-60K
865000,MG,5,2024,0.0,Gray,Automatic,Gas,Sedan,Used,El Shorouk,Cairo,2,0-20K
1300000,Jeep,Renegade,2021,59000.0,Dark blue,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,5,20-60K
1000000,MG,HS,2021,125000.0,Black,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,5,120-200K
5250000,BMW,X5,2024,4000.0,Black,Automatic,Gas,SUV,Used,Nasr city,Cairo,2,0-20K
1200000,Citroën,C5 Aircross,2021,169000.0,Dark grey,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,5,120-200K
750000,Chrysler,Town & Country,2009,242000.0,Eggplant,Automatic,Gas,MiniVans,Used,Maadi,Cairo,17,200K+
1550000,BMW,X3,2017,230000.0,Dark blue,Automatic,Gas,SUV,Used,Tagamo3 - New Cairo,Cairo,9,200K+
695000,Kia,Soul,2012,200000.0,Dark red,Automatic,Gas,Hatchback,Used,Pyramids Gardens,Giza,14,120-200K
1150000,Toyota,Corolla,2021,160000.0,Black,Automatic,Gas,Sedan,Used,Tagamo3 - New Cairo,Cairo,5,120-200K
780000,Fiat,Tipo,2021,180000.0,Dark blue,Automatic,Gas,Hatchback,Used,Tagamo3 - New Cairo,Cairo,5,120-200K
830000,Kia,Soul,2016,125000.0,Red,Automatic,Natural Gas,Hatchback,Used,Dakahlia,Dakahlia,10,120-200K
80000,Skoda,Felicia,1995,180000.0,Red,Manual,Gas,Hatchback,Used,Pyramids Gardens,Giza,31,120-200K
430000,Daihatsu,Materia,2008,170000.0,Black,Automatic,Gas,Hatchback,Used,Tagamo3 - New Cairo,Cairo,18,120-200K
770000,Renault,Megane,2020,73000.0,White,Automatic,Gas,Sedan,Used,Alexandria,Alexandria,6,60-120K
625000,Kia,Cerato,2010,166655.0,Bronze,Automatic,Diesel,Sedan,Used,El Mahalla El Kubra,Gharbia,16,120-200K
770000,Kia,Cerato,2018,140000.0,Silver,Automatic,Gas,Sedan,Used,Shubra,Cairo,8,120-200K
720000,Nissan,Qashqai,2017,130000.0,Silver,Automatic,Gas,SUV,Used,Shubra,Cairo,9,120-200K
